replication,country_balance,physical_balance,scale_gap,direction_reversal
515,-0.1831578947,-0.3950495683,0.2118916735,False
516,-0.2378947368,-0.7116940204,0.4737992835,False
517,-0.1957894737,-0.1356456027,-0.06014387095,False
518,-0.2842105263,-0.6632951587,0.3790846324,False
519,-0.1831578947,-0.06398791202,-0.1191699827,False
520,-0.3010526316,-0.1320707548,-0.1689818768,False
521,-0.2210526316,-0.2876767001,0.06662406855,False
522,-0.3347368421,-0.3914448172,0.05670797512,False
523,-0.2673684211,-0.5305504662,0.2631820452,False
524,-0.2,-0.5677788815,0.3677788815,False
525,-0.3389473684,-0.227914679,-0.1110326894,False
526,-0.3768421053,-0.8223073941,0.4454652889,False
527,-0.3515789474,-0.5415582056,0.1899792582,False
528,-0.1789473684,-0.4660964438,0.2871490753,False
529,-0.1705263158,-0.09058150872,-0.07994480707,False
530,-0.2842105263,-0.6242766267,0.3400661004,False
531,-0.28,-0.6535732229,0.3735732229,False
532,-0.2505263158,-0.5310949156,0.2805685998,False
533,-0.3894736842,-0.7627308352,0.3732571509,False
534,-0.4989473684,-0.6990220748,0.2000747064,False
535,-0.3473684211,-0.728436429,0.381068008,False
536,-0.3431578947,-0.532858654,0.1897007592,False
537,-0.3136842105,-0.6171942267,0.3035100162,False
538,-0.2757894737,-0.3554886283,0.07969915464,False
539,-0.2084210526,-0.4739944521,0.2655733994,False
540,-0.3263157895,-0.6288775754,0.3025617859,False
541,-0.2,-0.2064277112,0.006427711228,False
542,-0.2126315789,-0.6086603736,0.3960287947,False
543,-0.2210526316,-0.5491229271,0.3280702955,False
544,-0.4147368421,-0.796460328,0.3817234859,False
545,-0.2757894737,-0.2962978524,0.02050837873,False
546,-0.3221052632,-0.3637819415,0.04167667838,False
547,-0.4105263158,-0.5345271884,0.1240008726,False
548,-0.3684210526,-0.5131223644,0.1447013118,False
549,-0.28,-0.7204099351,0.4404099351,False
550,-0.4105263158,-0.8065035651,0.3959772493,False
551,-0.2168421053,-0.1348752108,-0.08196689448,False
552,-0.1410526316,-0.5207260518,0.3796734202,False
553,-0.1789473684,-0.2873332455,0.1083858771,False
554,-0.3473684211,-0.7833144992,0.4359460782,False
555,-0.2631578947,-0.09214242181,-0.1710154729,False
556,-0.3347368421,-0.7339999148,0.3992630727,False
557,-0.2,-0.4619764503,0.2619764503,False
558,-0.3431578947,-0.4764604361,0.1333025414,False
559,-0.1915789474,-0.4655416531,0.2739627058,False
560,-0.2589473684,-0.5900580072,0.3311106388,False
561,-0.1452631579,-0.02493748666,-0.1203256712,False
562,-0.2042105263,-0.5330748882,0.3288643619,False
563,-0.1663157895,-0.2603255148,0.09400972531,False
564,-0.2336842105,-0.6475009314,0.4138167209,False
565,-0.3094736842,-0.3816304399,0.0721567557,False
566,-0.3052631579,-0.6519777348,0.3467145769,False
567,-0.2673684211,-0.7203643341,0.4529959131,False
568,-0.3052631579,-0.5195855339,0.214322376,False
569,-0.1115789474,-0.1817969011,0.07021795368,False
570,-0.2842105263,-0.7226610664,0.4384505401,False
571,-0.1326315789,-0.2040139099,0.07138233095,False
572,-0.2252631579,-0.1939220375,-0.03134112039,False
573,-0.2589473684,-0.2830520676,0.02410469914,False
574,-0.1789473684,-0.4051663592,0.2262189908,False
575,-0.3936842105,-0.8277544266,0.4340702161,False
576,-0.2126315789,-0.1790895525,-0.03354202645,False
577,-0.3094736842,-0.6342152258,0.3247415416,False
578,-0.2589473684,-0.5861181768,0.3271708084,False
579,-0.2421052632,-0.1363966944,-0.1057085688,False
580,-0.1536842105,-0.2443074076,0.09062319709,False
581,-0.3263157895,-0.5816142732,0.2552984837,False
582,-0.3515789474,-0.5095560897,0.1579771424,False
583,-0.1663157895,-0.4009653943,0.2346496048,False
584,-0.1621052632,-0.1748690625,0.01276379939,False
585,-0.3136842105,-0.4267386287,0.1130544182,False
586,-0.2673684211,-0.3947350142,0.1273665932,False
587,-0.2042105263,-0.2244661092,0.02025558283,False
588,-0.4315789474,-0.7346835133,0.3031045659,False
589,-0.3010526316,-0.5303837798,0.2293311483,False
590,-0.2463157895,-0.431709454,0.1853936646,False
591,-0.1536842105,-0.1494330717,-0.004251138871,False
592,-0.2,-0.5760218078,0.3760218078,False
593,-0.2042105263,-0.3977751425,0.1935646161,False
594,-0.2336842105,-0.4760243703,0.2423401598,False
595,-0.2505263158,-0.5598896016,0.3093632858,False
596,-0.2884210526,-0.4458983545,0.1574773018,False
597,-0.3052631579,-0.4714268959,0.166163738,False
598,-0.2547368421,-0.2962672801,0.04153043796,False
599,-0.3431578947,-0.4722720211,0.1291141263,False
600,-0.2757894737,-0.1114509756,-0.1643384981,False
601,-0.07789473684,-0.3142883148,0.2363935779,False
602,-0.1115789474,-0.411589301,0.3000103536,False
603,-0.3010526316,-0.6003041109,0.2992514794,False
604,-0.44,-0.7903926444,0.3503926444,False
605,-0.1536842105,-0.1366227982,-0.0170614123,False
606,-0.2252631579,-0.2225686142,-0.002694543714,False
607,-0.2673684211,-0.5366963555,0.2693279345,False
608,-0.2757894737,-0.137598327,-0.1381911467,False
609,-0.2631578947,-0.5014359225,0.2382780278,False
610,-0.3852631579,-0.5265683865,0.1413052286,False
611,-0.28,-0.3907081062,0.1107081062,False
612,-0.3094736842,-0.6473980102,0.337924326,False
613,-0.2673684211,-0.5229906852,0.2556222641,False
614,-0.2168421053,-0.4730253932,0.2561832879,False
615,-0.1705263158,-0.09417766639,-0.0763486494,False
616,-0.3094736842,-0.7495205956,0.4400469113,False
617,-0.3263157895,-0.522389101,0.1960733115,False
618,-0.2631578947,-0.2800445073,0.01688661254,False
619,-0.04842105263,-0.01242093061,-0.03600012202,False
620,-0.2252631579,-0.3344263133,0.1091631554,False
621,-0.3178947368,-0.3041711482,-0.01372358868,False
622,-0.4568421053,-0.8401658641,0.3833237588,False
623,-0.3010526316,-0.7125821312,0.4115294997,False
624,-0.2715789474,-0.5352963146,0.2637173672,False
625,-0.1747368421,-0.1093650443,-0.06537179778,False
626,-0.3642105263,-0.7706828895,0.4064723632,False
627,-0.2673684211,-0.6230916584,0.3557232373,False
628,-0.2757894737,-0.5508636261,0.2750741524,False
629,-0.2126315789,-0.2696133331,0.0569817542,False
630,-0.2884210526,-0.1341167495,-0.1543043031,False
631,-0.2126315789,-0.1636605733,-0.04897100563,False
632,-0.3094736842,-0.6753442431,0.3658705589,False
633,-0.2,-0.5401343762,0.3401343762,False
634,-0.36,-0.5325297895,0.1725297895,False
635,-0.4231578947,-0.7669995877,0.3438416929,False
636,-0.2084210526,-0.5027923564,0.2943713038,False
637,-0.2463157895,-0.5369761031,0.2906603137,False
638,-0.1915789474,-0.2108913459,0.01931239854,False
639,-0.4652631579,-0.5816209823,0.1163578244,False
640,-0.2842105263,-0.5627340971,0.2785235708,False
641,-0.4105263158,-0.7096307132,0.2991043975,False
642,-0.2715789474,-0.5281940699,0.2566151226,False
643,-0.2926315789,-0.3844845689,0.09185299,False
644,-0.3852631579,-0.6021817588,0.2169186009,False
645,-0.3305263158,-0.6876220097,0.3570956939,False
646,-0.2252631579,-0.4979920368,0.2727288789,False
647,-0.1747368421,-0.00196495179,-0.1727718903,False
648,-0.1789473684,-0.4219598454,0.243012477,False
649,-0.4063157895,-0.7180153704,0.3116995809,False
650,-0.3473684211,-0.7623254184,0.4149569974,False
651,-0.3094736842,-0.7353388052,0.425865121,False
652,-0.2505263158,-0.5161622439,0.2656359282,False
653,-0.3305263158,-0.6488886572,0.3183623414,False
654,-0.3726315789,-0.6427498195,0.2701182406,False
655,-0.3136842105,-0.571470076,0.2577858655,False
656,-0.3642105263,-0.6543926088,0.2901820825,False
657,-0.12,0.006221282459,-0.1262212825,True
658,-0.1242105263,-0.07813894199,-0.04607158433,False
659,-0.4357894737,-0.7844340098,0.3486445361,False
660,-0.3094736842,-0.3863698731,0.07689618886,False
661,-0.3936842105,-0.6383607188,0.2446765083,False
662,-0.1915789474,-0.1573276643,-0.03425128309,False
663,-0.2505263158,-0.2286084858,-0.02191782997,False
664,-0.2631578947,-0.1268094722,-0.1363484226,False
665,-0.1452631579,-0.01261510168,-0.1326480562,False
666,-0.28,-0.5275582428,0.2475582428,False
667,-0.2294736842,-0.5899935118,0.3605198275,False
668,-0.2505263158,-0.6995887448,0.449062429,False
669,-0.1747368421,-0.6290301831,0.454293341,False
670,-0.1326315789,-0.2619690117,0.1293374327,False
671,-0.4231578947,-0.6966455165,0.2734876218,False
672,-0.08210526316,-0.4625602412,0.380454978,False
673,-0.3768421053,-0.6637340363,0.286891931,False
674,-0.2968421053,-0.6857991239,0.3889570186,False
675,-0.2336842105,-0.3994138184,0.1657296078,False
676,-0.3136842105,-0.1724801897,-0.1412040209,False
677,-0.3136842105,-0.3589157574,0.04523154685,False
678,-0.2294736842,-0.4433459096,0.2138722254,False
679,-0.2926315789,-0.7281644643,0.4355328853,False
680,-0.3010526316,-0.4539478823,0.1528952507,False
681,-0.1915789474,-0.6513268321,0.4597478847,False
682,-0.3473684211,-0.5164012849,0.1690328639,False
683,-0.2084210526,-0.2763209892,0.06789993661,False
684,-0.3852631579,-0.5499690759,0.164705918,False
685,-0.1494736842,-0.1482477595,-0.001225924748,False
686,-0.2421052632,-0.4451985374,0.2030932742,False
687,-0.3178947368,-0.4164848052,0.09859006831,False
688,-0.2589473684,-0.6638520897,0.4049047213,False
689,-0.2421052632,-0.6166224322,0.374517169,False
690,-0.1915789474,-0.20870428,0.0171253326,False
691,-0.2463157895,-0.3587610591,0.1124452696,False
692,-0.2842105263,-0.4666541513,0.182443625,False
693,-0.2884210526,-0.4275053652,0.1390843125,False
694,-0.2884210526,-0.5043975865,0.2159765339,False
695,-0.2294736842,-0.2256743304,-0.003799353834,False
696,-0.2926315789,-0.5176831594,0.2250515805,False
697,-0.1578947368,-0.3903283226,0.2324335857,False
698,-0.2084210526,-0.4233041186,0.214883066,False
699,-0.1747368421,-0.2629702629,0.08823342077,False
700,-0.04842105263,-0.04388298123,-0.0045380714,False
701,-0.3515789474,-0.5593534158,0.2077744684,False
702,-0.2042105263,-0.03545415236,-0.168756374,False
703,-0.12,-0.1201668155,0.0001668155257,False
704,-0.3305263158,-0.4276072936,0.09708097785,False
705,-0.2715789474,-0.5411772021,0.2695982547,False
706,-0.3094736842,-0.7636359254,0.4541622412,False
707,-0.1452631579,-0.2397418982,0.0944787403,False
708,-0.1621052632,-0.003561283167,-0.15854398,False
709,-0.1789473684,-0.5506754495,0.3717280811,False
710,-0.1873684211,-0.4800456174,0.2926771963,False
711,-0.1031578947,-0.4221256596,0.3189677649,False
712,-0.3178947368,-0.2916564956,-0.02623824124,False
713,-0.1789473684,-0.1691197591,-0.009827609274,False
714,-0.2547368421,-0.53348037,0.2787435279,False
715,-0.3305263158,-0.3928498941,0.06232357826,False
716,-0.2673684211,-0.5706936865,0.3033252655,False
717,-0.2715789474,-0.5473121689,0.2757332216,False
718,-0.3347368421,-0.6198633399,0.2851264978,False
719,-0.2168421053,-0.4598596693,0.2430175641,False
720,-0.2378947368,-0.4109096855,0.1730149486,False
721,-0.1494736842,-0.2820615147,0.1325878305,False
722,-0.1873684211,-0.1402092972,-0.04715912388,False
723,-0.2126315789,-0.5115985895,0.2989670105,False
724,-0.4526315789,-0.6934459526,0.2408143737,False
725,-0.2463157895,-0.4908157301,0.2444999406,False
726,-0.1368421053,-0.08763298087,-0.0492091244,False
727,-0.2126315789,-0.1026671534,-0.1099644256,False
728,-0.1915789474,-0.3922203589,0.2006414115,False
729,-0.2589473684,-0.2233581517,-0.03558921672,False
730,-0.2252631579,-0.5133660615,0.2881029036,False
731,-0.2252631579,-0.4178747252,0.1926115673,False
732,-0.4063157895,-0.7800925811,0.3737767916,False
733,-0.2252631579,-0.4977590729,0.272495915,False
734,-0.2336842105,-0.5288798702,0.2951956597,False
735,-0.3052631579,-0.486467873,0.1812047151,False
736,-0.2378947368,-0.4161705449,0.1782758081,False
737,-0.3347368421,-0.6241042,0.2893673579,False
738,-0.1494736842,-0.1138555994,-0.03561808483,False
739,-0.2421052632,-0.5854154015,0.3433101383,False
740,-0.2294736842,-0.6372583544,0.4077846702,False
741,-0.3010526316,-0.6717532098,0.3707005782,False
742,-0.36,-0.3641739232,0.004173923206,False
743,-0.2968421053,-0.5132170641,0.2163749588,False
744,-0.2378947368,-0.2532128642,0.01531812736,False
745,-0.1915789474,-0.4755580667,0.2839791193,False
746,-0.3684210526,-0.7132635676,0.3448425149,False
747,-0.2842105263,-0.2085045074,-0.07570601889,False
748,-0.1873684211,-0.01817071129,-0.1691977098,False
749,-0.2210526316,-0.370860357,0.1498077255,False
750,-0.28,-0.4395836227,0.1595836227,False
751,-0.3094736842,-0.3012959134,-0.008177770798,False
752,-0.3305263158,-0.3176008189,-0.01292549687,False
753,-0.2842105263,-0.7050085312,0.4207980049,False
754,-0.08631578947,-0.02905376847,-0.057262021,False
755,-0.2336842105,-0.3063090832,0.07262487267,False
756,-0.2336842105,-0.6654550181,0.4317708076,False
757,-0.3263157895,-0.757461771,0.4311459816,False
758,-0.3178947368,-0.4671381701,0.1492434332,False
759,-0.1957894737,-0.1956576018,-0.0001318719203,False
760,-0.2252631579,-0.2319664067,0.006703248841,False
761,-0.08210526316,-0.04671058224,-0.03539468091,False
762,-0.2589473684,-0.5746404102,0.3156930418,False
763,-0.2252631579,-0.4215041712,0.1962410133,False
764,-0.2210526316,-0.6058107038,0.3847580722,False
765,-0.3515789474,-0.7515676897,0.3999887424,False
766,-0.2757894737,-0.678435939,0.4026464653,False
767,-0.1031578947,-0.1614870251,0.05832913038,False
768,-0.2842105263,-0.7145983739,0.4303878476,False
769,-0.1494736842,-0.06937267486,-0.08010100935,False
770,-0.2294736842,-0.5228619666,0.2933882823,False
771,-0.3010526316,-0.7026373271,0.4015846955,False
772,-0.3726315789,-0.7980166447,0.4253850658,False
773,-0.3389473684,-0.2990960618,-0.03985130661,False
774,-0.1789473684,-0.5268596752,0.3479123068,False
775,-0.3515789474,-0.7854833569,0.4339044095,False
776,-0.2252631579,-0.5782171934,0.3529540355,False
777,-0.3221052632,-0.6416072672,0.3195020041,False
778,-0.2589473684,-0.1456209104,-0.1133264581,False
779,-0.08210526316,0.08184918952,-0.1639544527,True
780,-0.3221052632,-0.5980086679,0.2759034048,False
781,-0.1452631579,-0.430143472,0.2848803141,False
782,-0.2589473684,-0.2698535953,0.01090622688,False
783,-0.3178947368,-0.2316838665,-0.08621087034,False
784,-0.1957894737,-0.227779641,0.03199016735,False
785,-0.2294736842,-0.4199498527,0.1904761685,False
786,-0.12,-0.06091985288,-0.05908014712,False
787,-0.36,-0.5569820605,0.1969820605,False
788,-0.1115789474,-0.02087689534,-0.09070205203,False
789,-0.3094736842,-0.3648614841,0.05538779985,False
790,-0.3347368421,-0.7066479502,0.3719111081,False
791,-0.1536842105,-0.04727681456,-0.106407396,False
792,-0.4189473684,-0.5632073521,0.1442599837,False
793,-0.2378947368,-0.6227985144,0.3849037776,False
794,-0.3136842105,-0.2401107527,-0.07357345779,False
795,-0.2631578947,-0.3583755636,0.09521766889,False
796,-0.3010526316,-0.685233452,0.3841808204,False
797,-0.2294736842,-0.1195070131,-0.1099666712,False
798,-0.2378947368,-0.4482714697,0.2103767328,False
799,-0.28,-0.5486390983,0.2686390983,False
800,-0.3557894737,-0.7817199503,0.4259304766,False
801,-0.3136842105,-0.7197963873,0.4061121768,False
802,-0.3305263158,-0.5716000273,0.2410737115,False
803,-0.4273684211,-0.7225637867,0.2951953656,False
804,-0.2884210526,-0.4231991836,0.134778131,False
805,-0.2336842105,-0.4978806937,0.2641964832,False
806,-0.1536842105,-0.5298802301,0.3761960195,False
807,-0.3726315789,-0.6496399464,0.2770083675,False
808,-0.2084210526,-0.5140527582,0.3056317056,False
809,-0.2336842105,-0.2106272136,-0.02305699693,False
810,-0.3263157895,-0.5689540875,0.242638298,False
811,-0.2673684211,-0.6976890439,0.4303206229,False
812,-0.2084210526,-0.1029652383,-0.1054558143,False
813,-0.2884210526,-0.385157423,0.09673637034,False
814,-0.2294736842,-0.6212238978,0.3917502136,False
815,-0.3136842105,-0.5070401874,0.1933559768,False
816,-0.2547368421,-0.4991028972,0.2443660551,False
817,-0.3810526316,-0.6414541903,0.2604015587,False
818,-0.3978947368,-0.5556236553,0.1577289185,False
819,-0.3010526316,-0.2616960008,-0.03935663082,False
820,-0.1578947368,-0.3702655307,0.2123707938,False
821,-0.2547368421,-0.2191912646,-0.03554557754,False
822,-0.3515789474,-0.751864713,0.4002857656,False
823,-0.3263157895,-0.6987909512,0.3724751618,False
824,-0.2084210526,-0.1888417666,-0.01957928599,False
825,-0.3642105263,-0.6673691641,0.3031586378,False
826,-0.1789473684,-0.4835669867,0.3046196183,False
827,-0.2252631579,-0.4266628543,0.2013996964,False
828,-0.2757894737,-0.2395447602,-0.03624471347,False
829,-0.36,-0.6390689016,0.2790689016,False
830,-0.2842105263,-0.4343713858,0.1501608595,False
831,-0.2336842105,-0.2604640451,0.02677983458,False
832,-0.2589473684,-0.3672559458,0.1083085773,False
833,-0.3010526316,-0.6138289637,0.3127763321,False
834,-0.2252631579,-0.585110756,0.3598475981,False
835,-0.2252631579,-0.7153229429,0.490059785,False
836,-0.1368421053,-0.1635817121,0.02673960686,False
837,-0.3515789474,-0.7694433896,0.4178644422,False
838,-0.2757894737,-0.5682827125,0.2924932388,False
839,-0.3473684211,-0.3891988886,0.04183046755,False
840,-0.1621052632,-0.0941520573,-0.06795320586,False
841,-0.3431578947,-0.4794760248,0.1363181301,False
842,-0.1705263158,-0.5811766767,0.4106503609,False
843,-0.2547368421,-0.6202617039,0.3655248618,False
844,-0.36,-0.6629919292,0.3029919292,False
845,-0.3094736842,-0.5467730103,0.2372993261,False
846,-0.1873684211,-0.1547231003,-0.03264532078,False
847,-0.3094736842,-0.4631637681,0.1536900839,False
848,-0.3136842105,-0.5473379058,0.2336536953,False
849,-0.1410526316,-0.4519114806,0.3108588491,False
850,-0.2042105263,-0.5154823731,0.3112718468,False
851,-0.2,-0.4841880641,0.2841880641,False
852,-0.2715789474,-0.7714437168,0.4998647695,False
853,-0.4736842105,-0.7126549264,0.2389707159,False
854,-0.2042105263,-0.1973733841,-0.006837142219,False
855,-0.3010526316,-0.416346508,0.1152938764,False
856,-0.2126315789,-0.4722281467,0.2595965678,False
857,-0.3305263158,-0.4911249894,0.1605986736,False
858,-0.3263157895,-0.7124233397,0.3861075502,False
859,-0.5621052632,-0.8777602353,0.3156549721,False
860,-0.2757894737,-0.5255868723,0.2497973986,False
861,-0.2252631579,-0.1796801779,-0.04558297998,False
862,-0.3263157895,-0.7756471834,0.4493313939,False
863,-0.2126315789,-0.6172705032,0.4046389242,False
864,-0.2210526316,-0.6097400891,0.3886874575,False
865,-0.2673684211,-0.489491024,0.222122603,False
866,-0.3557894737,-0.6003890801,0.2445996064,False
867,-0.2463157895,-0.224062746,-0.02225304351,False
868,-0.2968421053,-0.5213679441,0.2245258388,False
869,-0.2294736842,-0.2111818024,-0.0182918818,False
870,-0.3136842105,-0.3405056877,0.02682147714,False
871,-0.2378947368,-0.6010514102,0.3631566734,False
872,-0.1789473684,-0.5178208806,0.3388735122,False
873,-0.2757894737,-0.5827642303,0.3069747566,False
874,-0.1957894737,-0.4129325524,0.2171430787,False
875,-0.4063157895,-0.6940874555,0.287771666,False
876,-0.2378947368,-0.1191626856,-0.1187320513,False
877,-0.3473684211,-0.7371419296,0.3897735085,False
878,-0.1831578947,-0.4086597662,0.2255018715,False
879,-0.1705263158,-0.2508794149,0.0803530991,False
880,-0.2884210526,-0.3803311301,0.09191007744,False
881,-0.1031578947,-0.1534358696,0.05027797484,False
882,-0.2210526316,-0.1478774472,-0.07317518433,False
883,-0.2505263158,-0.3688737989,0.1183474831,False
884,-0.3515789474,-0.577765242,0.2261862946,False
885,-0.1157894737,-0.08624831992,-0.02954115377,False
